aa_id,name,slug,creator_name,creator_slug,intelligence_index,coding_index,math_index,mmlu_pro,gpqa,hle,livecodebench,scicode,math_500,aime,price_1m_input,price_1m_output,price_1m_blended,output_tokens_per_second,time_to_first_token_seconds,raw_data,source,has_benchmarks,data_source,id,display_name,input_cost_per_m,output_cost_per_m,api_provider,openrouter_id,hallucination_rate,hallucination_source,hallucination_note,factual_consistency_rate,hallucination_answer_rate,hallucination_source_url,vectara_model_name,math_500_source,math_500_source_url,reasoning_score,reasoning_score_benchmarks,reasoning_score_method,reasoning_score_zscore,reasoning_score_sd,reasoning_score_hdi_2.5,reasoning_score_hdi_97.5,humaneval_score,humaneval_source,mbpp_score,mbpp_source,humaneval_source_url,mbpp_source_url,ccs,ccs_sd,ccs_100,ccs_method,mixeval_score,mixeval_hard_score,arena_rank_overall,arena_rank_expert,arena_rank_hard,arena_rank_coding,arena_rank_math,arena_rank_creative,arena_rank_instruction,arena_rank_longer,cfs,cfs_sd,cfs_100,cfs_method,css,css_sd,css_100,css_method,general_quality,general_quality_source,summedits_score,summedits_ci_lower,summedits_ci_upper,summedits_num_domains,crs,crs_sd,crs_100,crs_method,tau2,terminalbench_hard,swebench_verified,swebench_score_type,swebench_source,swebench_source_url,swebench_notes,cae,cae_sd,cae_100,cae_method,original_name,swebench_lite,refusal_rate,measured_ttft_seconds,context_length,context_window_k,archetype,arena_elo,openlm_organization,openlm_license,api_model_id,summedits_billsum,summedits_ectsum,summedits_news,summedits_podcast,summedits_qmsumm,summedits_sales_call,summedits_sales_email,summedits_samsum,summedits_scitldr,summedits_shakespeare,ifbench,aime_25,lcr,organization,license,arena_rank,ranking_date,math_500_note,bbh_score,gpqa_score_hf,mmlu_pro_score_hf,math_lvl5_score,arena_elo_text,quality_score,terminalbench_hard_imputed,lcr_imputed,ifbench_imputed
b5c1c91a-7474-4409-9a9c-9c2ac45d9eb6,GPT-4o mini,gpt-4o-mini,OpenAI,openai,21.2,,14.7,0.648,0.426,0.04,0.234,0.229,0.789,0.117,0.15,0.6,0.263,48.107,0.568,"{'id': 'b5c1c91a-7474-4409-9a9c-9c2ac45d9eb6', 'name': 'GPT-4o mini', 'slug': 'gpt-4o-mini', 'release_date': '2024-07-18', 'model_creator': {'id': 'e67e56e3-15cd-43db-b679-da4660a69f41', 'name': 'OpenAI', 'slug': 'openai'}, 'evaluations': {'artificial_analysis_intelligence_index': 21.2, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': 14.7, 'mmlu_pro': 0.648, 'gpqa': 0.426, 'hle': 0.04, 'livecodebench': 0.234, 'scicode': 0.229, 'math_500': 0.789, 'aime': 0.117, 'aime_25': 0.147, 'ifbench': 0.31, 'lcr': None, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 0.263, 'price_1m_input_tokens': 0.15, 'price_1m_output_tokens': 0.6}, 'median_output_tokens_per_second': 48.107, 'median_time_to_first_token_seconds': 0.568, 'median_time_to_first_answer_token': 0.568}",artificial_analysis_api,True,artificial_analysis,b5c1c91a-7474-4409-9a9c-9c2ac45d9eb6,GPT-4o mini,0.15,0.6,openai,openai/gpt-4o-mini,1.7,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (OpenAI GPT-4o-mini),98.3,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,OpenAI GPT-4o-mini,artificial_analysis,https://artificialanalysis.ai,21.63,0,bayesian_latent_factor,-0.705,0.196,9.85,32.33,90.2,OpenAI GPT-4o System Card,87.0,OpenAI GPT-4o System Card,https://openai.com/index/gpt-4o-system-card/,https://openai.com/index/gpt-4o-system-card/,-0.72,0.166,28.8,bayesian,66.0,53.0,137.0,141.0,149.0,140.0,147.0,123.0,142.0,135.0,-0.533,0.232,51.3,bayesian,0.178,0.851,84.0,bayesian,12.29,combined,78.62,73.9,83.34,10,-0.807,0.21,25.0,bayesian,,0.021646941124395372,41.3,agentless,Agentless paper (ACL 2025),https://aclanthology.org/2025.acl-long.559.pdf,With Agentless framework,0.06,0.5,51.0,weighted_zscore_fallback,,33.2,,,,,,,,,,,,,,,,,,,,0.31,0.147,0.2224762690403176,,,,,,,,,,,,True,True,False
bbe6d782-e630-48d5-b11c-3ce37f373f1e,Qwen3 235B A22B (Reasoning),qwen3-235b-a22b-instruct-reasoning,Alibaba,alibaba,41.7,35.9,82.0,0.828,0.7,0.117,0.622,0.399,0.93,0.84,0.7,8.4,2.625,56.053,1.188,"{'id': 'bbe6d782-e630-48d5-b11c-3ce37f373f1e', 'name': 'Qwen3 235B A22B (Reasoning)', 'slug': 'qwen3-235b-a22b-instruct-reasoning', 'release_date': '2025-04-28', 'model_creator': {'id': 'd874d370-74d3-4fa0-ba00-5272f92f946b', 'name': 'Alibaba', 'slug': 'alibaba'}, 'evaluations': {'artificial_analysis_intelligence_index': 41.7, 'artificial_analysis_coding_index': 35.9, 'artificial_analysis_math_index': 82, 'mmlu_pro': 0.828, 'gpqa': 0.7, 'hle': 0.117, 'livecodebench': 0.622, 'scicode': 0.399, 'math_500': 0.93, 'aime': 0.84, 'aime_25': 0.82, 'ifbench': 0.387, 'lcr': 0, 'terminalbench_hard': 0.057, 'tau2': 0.24}, 'pricing': {'price_1m_blended_3_to_1': 2.625, 'price_1m_input_tokens': 0.7, 'price_1m_output_tokens': 8.4}, 'median_output_tokens_per_second': 56.053, 'median_time_to_first_token_seconds': 1.188, 'median_time_to_first_answer_token': 36.869}",artificial_analysis_api,True,artificial_analysis,bbe6d782-e630-48d5-b11c-3ce37f373f1e,Qwen3 235B A22B (Reasoning),0.7,8.4,together,qwen/qwen3-235b-a22b-2507,89.6,Voronoi 2025,Hallucination Rate,,,,,artificial_analysis,https://artificialanalysis.ai,76.62,0,bayesian_latent_factor,1.181,0.206,65.16,88.8,,,,,,,0.474,0.166,59.1,bayesian,69.0,64.0,74.0,72.0,75.0,63.0,58.0,88.0,79.0,74.0,0.725,0.196,82.2,bayesian,-0.681,1.277,37.1,bayesian,48.95,combined,84.31,80.23,88.4,10,1.046,0.22,77.7,bayesian,0.24,0.057,,,,,,-0.543,0.265,18.1,bayesian,,,,,,,,,,,,,,,,,,,,,,0.387,0.82,0.0,,,,,,,,,,,,False,False,False
bcca0e70-7e80-4c07-b1fa-b33bcfb19e51,Gemini 2.0 Flash,gemini-2-0-flash,Google,google,33.6,23.4,21.7,0.779,0.623,0.053,0.334,0.333,0.93,0.33,0.1,0.4,0.175,160.052,0.389,"{'id': 'bcca0e70-7e80-4c07-b1fa-b33bcfb19e51', 'name': ""Gemini 2.0 Flash (Feb '25)"", 'slug': 'gemini-2-0-flash', 'release_date': '2025-02-05', 'model_creator': {'id': 'faddc6d9-2c14-445f-9b28-56726f59c793', 'name': 'Google', 'slug': 'google'}, 'evaluations': {'artificial_analysis_intelligence_index': 33.6, 'artificial_analysis_coding_index': 23.4, 'artificial_analysis_math_index': 21.7, 'mmlu_pro': 0.779, 'gpqa': 0.623, 'hle': 0.053, 'livecodebench': 0.334, 'scicode': 0.333, 'math_500': 0.93, 'aime': 0.33, 'aime_25': 0.217, 'ifbench': 0.402, 'lcr': 0.283, 'terminalbench_hard': 0.035, 'tau2': 0.295}, 'pricing': {'price_1m_blended_3_to_1': 0.175, 'price_1m_input_tokens': 0.1, 'price_1m_output_tokens': 0.4}, 'median_output_tokens_per_second': 160.052, 'median_time_to_first_token_seconds': 0.389, 'median_time_to_first_answer_token': 0.389}",artificial_analysis_api,True,artificial_analysis,bcca0e70-7e80-4c07-b1fa-b33bcfb19e51,Gemini 2.0 Flash (Feb '25),0.1,0.4,google,google/gemini-2.0-flash-001,0.7,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (gemini-2.0-flash-001),99.3,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Google Gemini-2.0-Flash-001,artificial_analysis,https://artificialanalysis.ai,36.68,0,bayesian_latent_factor,-0.189,0.194,25.66,47.61,89.1,Google Gemini 2.0,85.0,Google Gemini 2.0,https://blog.google/technology/google-deepmind/google-gemini-ai-update-december-2024/,https://blog.google/technology/google-deepmind/google-gemini-ai-update-december-2024/,-0.078,0.158,45.1,bayesian,66.0,61.0,84.0,93.0,97.0,122.0,92.0,73.0,86.0,89.0,0.38,0.199,73.7,bayesian,0.308,0.868,91.0,bayesian,41.42,combined,82.18,77.17,87.19,10,-0.278,0.211,40.1,bayesian,0.295,0.035,32.4,agentless,Community benchmarks,https://www.swebench.com/,Estimated from similar models,-0.532,0.293,18.4,bayesian,Gemini 2.0 Flash (Feb '25),,,,,,,,,,,,,,,,,,,,,0.402,0.217,0.283,,,,,,,,,,,,False,False,False
bddebfd3-0a8d-47f5-b722-bc4c2ca5a5dc,Kimi K2 Thinking,kimi-k2-thinking,Moonshot AI,moonshotai,67.0,52.2,94.7,0.848,0.838,0.223,0.853,0.424,0.9420000000000001,,0.6,2.5,1.075,73.853,0.689,"{'id': 'bddebfd3-0a8d-47f5-b722-bc4c2ca5a5dc', 'name': 'Kimi K2 Thinking', 'slug': 'kimi-k2-thinking', 'release_date': '2025-11-06', 'model_creator': {'id': '0a177021-87dd-4250-9a37-f01df196bfe0', 'name': 'Moonshot AI', 'slug': 'moonshotai'}, 'evaluations': {'artificial_analysis_intelligence_index': 67, 'artificial_analysis_coding_index': 52.2, 'artificial_analysis_math_index': 94.7, 'mmlu_pro': 0.848, 'gpqa': 0.838, 'hle': 0.223, 'livecodebench': 0.853, 'scicode': 0.424, 'math_500': None, 'aime': None, 'aime_25': 0.947, 'ifbench': 0.681, 'lcr': 0.663, 'terminalbench_hard': 0.291, 'tau2': 0.93}, 'pricing': {'price_1m_blended_3_to_1': 1.075, 'price_1m_input_tokens': 0.6, 'price_1m_output_tokens': 2.5}, 'median_output_tokens_per_second': 73.853, 'median_time_to_first_token_seconds': 0.689, 'median_time_to_first_answer_token': 27.77}",artificial_analysis_api,True,artificial_analysis,bddebfd3-0a8d-47f5-b722-bc4c2ca5a5dc,Kimi K2 Thinking,0.6,2.5,,moonshotai/kimi-k2-thinking,74.0,Voronoi 2025,Hallucination Rate,,,,,artificial_analysis,https://artificialanalysis.ai,90.93,0,bayesian_latent_factor,1.672,0.258,76.97,106.15,,,,,,,1.73,0.195,90.9,bayesian,75.0,71.26436781609196,18.0,19.0,18.0,14.0,20.0,22.0,19.0,28.0,1.116,0.257,91.8,bayesian,-1.36,0.976,0.0,bayesian,84.05,combined,62.41,38.82,86.01,10,1.533,0.263,91.6,bayesian,0.93,0.291,,,,,,1.763,0.392,83.9,bayesian,,,,,,,,,,,,,,,,,,,,,,0.681,0.947,0.663,,,,,,,,,,,,False,False,False
c7667559-d9b6-43f1-8cd8-8bdbc78d190b,Gemini 2.5 Flash Preview (Reasoning),gemini-2-5-flash-preview-09-2025-reasoning,Google,google,54.4,42.5,78.3,0.842,0.793,0.127,0.713,0.405,0.981,,0.3,2.5,0.85,249.7,9.56,"{'id': 'c7667559-d9b6-43f1-8cd8-8bdbc78d190b', 'name': ""Gemini 2.5 Flash Preview (Sep '25) (Reasoning)"", 'slug': 'gemini-2-5-flash-preview-09-2025-reasoning', 'release_date': '2025-09-25', 'model_creator': {'id': 'faddc6d9-2c14-445f-9b28-56726f59c793', 'name': 'Google', 'slug': 'google'}, 'evaluations': {'artificial_analysis_intelligence_index': 54.4, 'artificial_analysis_coding_index': 42.5, 'artificial_analysis_math_index': 78.3, 'mmlu_pro': 0.842, 'gpqa': 0.793, 'hle': 0.127, 'livecodebench': 0.713, 'scicode': 0.405, 'math_500': None, 'aime': None, 'aime_25': 0.783, 'ifbench': 0.523, 'lcr': 0.643, 'terminalbench_hard': 0.156, 'tau2': 0.456}, 'pricing': {'price_1m_blended_3_to_1': 0.85, 'price_1m_input_tokens': 0.3, 'price_1m_output_tokens': 2.5}, 'median_output_tokens_per_second': 249.7, 'median_time_to_first_token_seconds': 9.56, 'median_time_to_first_answer_token': 9.56}",artificial_analysis_api,True,artificial_analysis,c7667559-d9b6-43f1-8cd8-8bdbc78d190b,Gemini 2.5 Flash Preview (Sep '25) (Reasoning),0.3,2.5,google,google/gemini-2.5-flash-preview-09-2025,7.8,vectara_leaderboard,,92.2,99.0,,google/gemini-2.5-flash,artificial_analysis,https://artificialanalysis.ai,77.35,0,bayesian_latent_factor,1.206,0.251,63.0,92.04,90.5,Google Gemini 2.5,87.2,Google Gemini 2.5,https://deepmind.google/technologies/gemini/,https://deepmind.google/technologies/gemini/,1.085,0.168,74.6,bayesian,72.0,65.0,47.0,15.0,50.0,73.0,24.0,43.0,41.0,41.0,0.99,0.22,88.7,bayesian,0.285,0.857,89.8,bayesian,66.05,combined,82.99,79.17,86.81,10,1.092,0.253,79.0,bayesian,0.456,0.156,,,,,,0.29,0.262,41.9,bayesian,Gemini 2.5 Flash Preview (Sep '25) (Reasoning),,1.0,0.6267,32768.0,32.0,Reasoning Specialist,1218.0,Google,Proprietary,gemini-2.0-flash,81.13362541073384,80.87875076546234,85.71257771401244,89.30171277997366,80.37617554858933,94.2892156862745,79.89690721649485,80.32248858447488,75.94417077175699,82.05970149253731,0.523,0.783,0.643,Google,Proprietary,161.0,2025-12-02,,,,,,,,False,False,False
ca6c1412-f3c1-4391-9231-f83a702aa7af,Mixtral 8x22B Instruct,mistral-8x22b-instruct,Mistral,mistral,11.7,,,0.537,0.332,0.041,0.148,0.188,0.545,0.0,0.0,0.0,0.0,0.0,0.0,"{'id': 'ca6c1412-f3c1-4391-9231-f83a702aa7af', 'name': 'Mixtral 8x22B Instruct', 'slug': 'mistral-8x22b-instruct', 'release_date': '2024-04-17', 'model_creator': {'id': 'b5c0639a-cc9c-443b-a07e-bae6b7088933', 'name': 'Mistral', 'slug': 'mistral'}, 'evaluations': {'artificial_analysis_intelligence_index': 11.7, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': None, 'mmlu_pro': 0.537, 'gpqa': 0.332, 'hle': 0.041, 'livecodebench': 0.148, 'scicode': 0.188, 'math_500': 0.545, 'aime': 0, 'aime_25': None, 'ifbench': None, 'lcr': None, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 0, 'price_1m_input_tokens': 0, 'price_1m_output_tokens': 0}, 'median_output_tokens_per_second': 0, 'median_time_to_first_token_seconds': 0, 'median_time_to_first_answer_token': 0}",artificial_analysis_api,True,artificial_analysis,ca6c1412-f3c1-4391-9231-f83a702aa7af,Mixtral 8x22B Instruct,0.0,0.0,mistral,mistralai/mixtral-8x22b-instruct,4.7,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Mixtral-8x22B-Instruct-v0.1),95.3,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Mixtral-8x22B-Instruct-v0.1,artificial_analysis,https://artificialanalysis.ai,8.86,0,bayesian_latent_factor,-1.143,0.241,-5.07,22.74,75.0,Mixtral 8x22B,78.6,Mixtral 8x22B,https://mistral.ai/news/mixtral-8x22b/,https://mistral.ai/news/mixtral-8x22b/,-1.216,0.187,16.2,bayesian,69.0,56.99999999999999,,,,,,,,,-1.137,0.215,36.5,bayesian,0.294,0.864,90.3,bayesian,7.96,predicted,83.1,78.3,87.89,10,-1.286,0.257,11.4,bayesian,,-0.013324781096052965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23085481756777398,,0.09141145015185503,,,,,,45.58840384342722,16.442953020134222,38.70050236406619,18.35347432024169,,,True,True,True
ceb4d610-d0a4-48c1-bea0-80ed76f1e5ca,QwQ 32B,qwq-32b,Alibaba,alibaba,37.9,,29.0,0.764,0.593,0.082,0.631,0.358,0.957,0.78,0.43,0.6,0.473,29.539,1.48,"{'id': 'ceb4d610-d0a4-48c1-bea0-80ed76f1e5ca', 'name': 'QwQ 32B', 'slug': 'qwq-32b', 'release_date': '2025-03-05', 'model_creator': {'id': 'd874d370-74d3-4fa0-ba00-5272f92f946b', 'name': 'Alibaba', 'slug': 'alibaba'}, 'evaluations': {'artificial_analysis_intelligence_index': 37.9, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': 29, 'mmlu_pro': 0.764, 'gpqa': 0.593, 'hle': 0.082, 'livecodebench': 0.631, 'scicode': 0.358, 'math_500': 0.957, 'aime': 0.78, 'aime_25': 0.29, 'ifbench': 0.388, 'lcr': 0.25, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 0.473, 'price_1m_input_tokens': 0.43, 'price_1m_output_tokens': 0.6}, 'median_output_tokens_per_second': 29.539, 'median_time_to_first_token_seconds': 1.48, 'median_time_to_first_answer_token': 85.808}",artificial_analysis_api,True,artificial_analysis,ceb4d610-d0a4-48c1-bea0-80ed76f1e5ca,QwQ 32B,0.43,0.6,together,qwen/qwq-32b,16.1,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Qwen-QwQ-32B-Preview),83.9,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Qwen-QwQ-32B-Preview,artificial_analysis,https://artificialanalysis.ai,56.41,0,bayesian_latent_factor,0.488,0.235,42.62,69.56,91.4,QwQ Technical Report,88.0,QwQ Technical Report,https://qwenlm.github.io/blog/qwq-32b/,https://qwenlm.github.io/blog/qwq-32b/,0.3,0.172,54.7,bayesian,72.72727272727273,71.64179104477611,114.0,88.0,103.0,101.0,85.0,122.0,104.0,113.0,0.258,0.209,70.7,bayesian,0.067,0.83,77.9,bayesian,28.94,combined,80.41,74.29,86.53,10,0.288,0.244,56.2,bayesian,,0.18308617044437192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.388,0.29,0.25,,,,,,2.868335388534824,1.342281879194629,2.177526595744679,16.08761329305136,,,True,False,False
d1122eff-ee85-4fdc-8a9f-23bee6590667,Gemini 3 Pro Preview (high),gemini-3-pro,Google,google,72.8,62.3,95.7,0.898,0.908,0.372,0.917,0.561,0.9640000000000001,,2.0,12.0,4.5,109.361,40.143,"{'id': 'd1122eff-ee85-4fdc-8a9f-23bee6590667', 'name': 'Gemini 3 Pro Preview (high)', 'slug': 'gemini-3-pro', 'release_date': '2025-11-18', 'model_creator': {'id': 'faddc6d9-2c14-445f-9b28-56726f59c793', 'name': 'Google', 'slug': 'google'}, 'evaluations': {'artificial_analysis_intelligence_index': 72.8, 'artificial_analysis_coding_index': 62.3, 'artificial_analysis_math_index': 95.7, 'mmlu_pro': 0.898, 'gpqa': 0.908, 'hle': 0.372, 'livecodebench': 0.917, 'scicode': 0.561, 'math_500': None, 'aime': None, 'aime_25': 0.957, 'ifbench': 0.704, 'lcr': 0.707, 'terminalbench_hard': 0.39, 'tau2': 0.871}, 'pricing': {'price_1m_blended_3_to_1': 4.5, 'price_1m_input_tokens': 2, 'price_1m_output_tokens': 12}, 'median_output_tokens_per_second': 109.361, 'median_time_to_first_token_seconds': 40.143, 'median_time_to_first_answer_token': 40.143}",artificial_analysis_api,True,artificial_analysis,d1122eff-ee85-4fdc-8a9f-23bee6590667,Gemini 3 Pro Preview (high),2.0,12.0,google,google/gemini-3-pro-preview,29.5,Kaggle SimpleQA,SimpleQA Correctness,86.4,99.4,,,vals_benchmark,https://www.vals.ai/benchmarks/math500,100.0,0,bayesian_latent_factor,1.983,0.277,84.64,116.01,,,,,,,2.089,0.209,100.0,bayesian,81.0126582278481,75.34246575342466,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.45,0.277,100.0,bayesian,-0.175,0.83,64.7,bayesian,94.04,combined,78.16,72.51,83.82,10,1.829,0.28,100.0,bayesian,0.871,0.39,,,,,,2.068,0.321,92.6,bayesian,,,0.6,1.9637,1048576.0,1048.0,Reasoning Specialist,1084.0,Google,Proprietary,gemini-2.0-flash,,,,,,,,,,,0.704,0.957,0.707,Google,Llama 2,227.0,2025-12-02,,,,,,1491.0,,False,False,False
de0beaf0-c951-487a-8eb4-3dd12e74122c,Pixtral Large,pixtral-large-2411,Mistral,mistral,25.0,,2.3,0.701,0.505,0.036,0.261,0.292,0.714,0.07,2.0,6.0,3.0,36.541,0.465,"{'id': 'de0beaf0-c951-487a-8eb4-3dd12e74122c', 'name': 'Pixtral Large', 'slug': 'pixtral-large-2411', 'release_date': '2024-11-18', 'model_creator': {'id': 'b5c0639a-cc9c-443b-a07e-bae6b7088933', 'name': 'Mistral', 'slug': 'mistral'}, 'evaluations': {'artificial_analysis_intelligence_index': 25, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': 2.3, 'mmlu_pro': 0.701, 'gpqa': 0.505, 'hle': 0.036, 'livecodebench': 0.261, 'scicode': 0.292, 'math_500': 0.714, 'aime': 0.07, 'aime_25': 0.023, 'ifbench': 0.345, 'lcr': 0.103, 'terminalbench_hard': None, 'tau2': 0.365}, 'pricing': {'price_1m_blended_3_to_1': 3, 'price_1m_input_tokens': 2, 'price_1m_output_tokens': 6}, 'median_output_tokens_per_second': 36.541, 'median_time_to_first_token_seconds': 0.465, 'median_time_to_first_answer_token': 0.465}",artificial_analysis_api,True,artificial_analysis,de0beaf0-c951-487a-8eb4-3dd12e74122c,Pixtral Large,2.0,6.0,mistral,mistralai/pixtral-large-2411,6.6,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Mistral-Pixtral),93.4,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Mistral-Pixtral,artificial_analysis,https://artificialanalysis.ai,16.91,0,bayesian_latent_factor,-0.867,0.201,5.51,28.51,78.5,Mistral Pixtral,75.0,Mistral Pixtral,https://mistral.ai/news/pixtral-large/,https://mistral.ai/news/pixtral-large/,-0.52,0.161,33.9,bayesian,69.0,66.0,,,,,,,,,-0.167,0.215,60.3,bayesian,0.289,0.827,90.0,bayesian,23.67,predicted,82.53,77.65,87.41,10,-0.948,0.218,21.0,bayesian,0.365,0.03262643530988496,,,,,,-0.053,0.434,32.1,bayesian,,,,,,,,,,,,,,,,,,,,,,0.345,0.023,0.103,,,,,,,,,,,,True,False,False
e5dd499f-c330-45ec-9ff0-a99209c82af7,Mistral Small 3,mistral-small-3,Mistral,mistral,21.2,,4.3,0.652,0.462,0.041,0.252,0.236,0.715,0.08,0.1,0.3,0.15,137.073,0.295,"{'id': 'e5dd499f-c330-45ec-9ff0-a99209c82af7', 'name': 'Mistral Small 3', 'slug': 'mistral-small-3', 'release_date': '2025-01-30', 'model_creator': {'id': 'b5c0639a-cc9c-443b-a07e-bae6b7088933', 'name': 'Mistral', 'slug': 'mistral'}, 'evaluations': {'artificial_analysis_intelligence_index': 21.2, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': 4.3, 'mmlu_pro': 0.652, 'gpqa': 0.462, 'hle': 0.041, 'livecodebench': 0.252, 'scicode': 0.236, 'math_500': 0.715, 'aime': 0.08, 'aime_25': 0.043, 'ifbench': 0.264, 'lcr': 0, 'terminalbench_hard': None, 'tau2': 0.196}, 'pricing': {'price_1m_blended_3_to_1': 0.15, 'price_1m_input_tokens': 0.1, 'price_1m_output_tokens': 0.3}, 'median_output_tokens_per_second': 137.073, 'median_time_to_first_token_seconds': 0.295, 'median_time_to_first_answer_token': 0.295}",artificial_analysis_api,True,artificial_analysis,e5dd499f-c330-45ec-9ff0-a99209c82af7,Mistral Small 3,0.1,0.3,mistral,mistralai/mistral-small-24b-instruct-2501,5.1,vectara_leaderboard,,94.9,97.9,,mistralai/mistral-small-2501,artificial_analysis,https://artificialanalysis.ai,17.26,0,bayesian_latent_factor,-0.855,0.198,6.12,28.72,70.0,Mistral Small,72.0,Mistral Small,https://mistral.ai/news/mistral-small-v25/,https://mistral.ai/news/mistral-small-v25/,-0.727,0.166,28.6,bayesian,63.0,51.0,,,,,,,,,-0.437,0.204,53.7,bayesian,0.414,0.873,96.8,bayesian,19.18,predicted,85.45,81.25,89.64,10,-0.949,0.216,21.0,bayesian,0.196,0.028966603914721764,,,,,,-0.655,0.453,14.9,bayesian,,,,,,,,,,,mistral-small-latest,,,,,,,,,,,0.264,0.043,0.0,,,,,,,,,,,,True,False,False
eab1492c-b853-4852-aa71-06b0ec2481c1,GPT-5 (ChatGPT),gpt-5-chatgpt,OpenAI,openai,41.8,34.7,48.3,0.82,0.686,0.058,0.543,0.378,0.975,,1.25,10.0,3.438,121.316,0.764,"{'id': 'eab1492c-b853-4852-aa71-06b0ec2481c1', 'name': 'GPT-5 (ChatGPT)', 'slug': 'gpt-5-chatgpt', 'release_date': '2025-08-07', 'model_creator': {'id': 'e67e56e3-15cd-43db-b679-da4660a69f41', 'name': 'OpenAI', 'slug': 'openai'}, 'evaluations': {'artificial_analysis_intelligence_index': 41.8, 'artificial_analysis_coding_index': 34.7, 'artificial_analysis_math_index': 48.3, 'mmlu_pro': 0.82, 'gpqa': 0.686, 'hle': 0.058, 'livecodebench': 0.543, 'scicode': 0.378, 'math_500': None, 'aime': None, 'aime_25': 0.483, 'ifbench': 0.45, 'lcr': 0.637, 'terminalbench_hard': 0.121, 'tau2': 0}, 'pricing': {'price_1m_blended_3_to_1': 3.438, 'price_1m_input_tokens': 1.25, 'price_1m_output_tokens': 10}, 'median_output_tokens_per_second': 121.316, 'median_time_to_first_token_seconds': 0.764, 'median_time_to_first_answer_token': 0.764}",artificial_analysis_api,True,artificial_analysis,eab1492c-b853-4852-aa71-06b0ec2481c1,GPT-5 (ChatGPT),1.25,10.0,openai,openai/gpt-5-chat,48.9,Kaggle SimpleQA,SimpleQA Correctness,,,,,artificial_analysis,https://artificialanalysis.ai,54.84,0,bayesian_latent_factor,0.434,0.239,40.9,68.13,,,,,,,0.42,0.153,57.7,bayesian,73.0,64.0,,,,,,,,,0.668,0.197,80.8,bayesian,-0.22,0.956,62.2,bayesian,43.52,predicted,83.83,79.7,87.96,10,0.343,0.243,57.7,bayesian,0.0,0.121,,,,,,-0.722,0.574,13.0,bayesian,,,,,,,,,,,,,,,,,,,,,,0.45,0.483,0.637,,,,,,,,,,,,False,False,False
